Row.names,above_expected_in,Degree,ClosenessCentrality,BetwenessCentrality,EigenvectorCentrality,OTU,Domain,Phylum,Class,Order,Family,Genus,Species,DADA2_ID,module,Zi,Pi,keystone_taxa,freq_in_4slice,freq_in_control,freq_in_MeJA_0.1,freq_in_MeJA_1.0,freq_in_oral_secretion,control_fit_class,MeJA_0.1_fit_class,MeJA_1.0_fit_class,oral_secretion_fit_class,neutral_score
ASV_784,,8,0.0226136654645975,0.012026881296194,0.0256042909653997,ASV_784,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Comamonadaceae,g__Ramlibacter,s__,8c2e21dc41b7b9febaed0e19a0dcc5dc,2,-0.224296514616505,0.53125,,73,40,15,,18,As predicted,As predicted,,As predicted,
ASV_787,control,1,0.00972473518528502,0,7.97981547278865e-05,ASV_787,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Comamonadaceae,g__Caenimonas,s__,6c30f39337dba0cd3751f9fdc2a564a1,7,-1.16189500386223,0,,84,27,27,21,9,Above prediction,As predicted,As predicted,As predicted,9
ASV_79,control__MeJA_0.1__MeJA_1.0__oral_secretion,3,0.0178746107999237,0,0.00211977167950928,ASV_79,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Cytophagales,f__Microscillaceae,g__Chryseolinea,s__,86347b6dcc4d9fa11f59fcdd549e9add,2,-0.83310134000416,0.444444444444444,,312,67,76,92,77,Above prediction,Above prediction,Above prediction,Above prediction,12
ASV_794,control__oral_secretion,2,0.018175235883021,0.00275520134669507,0,ASV_794,d__Bacteria,p__Chloroflexi,c__Ktedonobacteria,o__C0119,f__C0119,g__C0119,s__,2619398acf673a12f50f78837fbd7c05,7,-1.16189500386223,0.5,,60,14,15,12,19,Above prediction,As predicted,As predicted,Above prediction,10
ASV_8,,2,0.020925000539648,0.00270917172992451,0.0101172017197321,ASV_8,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,,,2345c975ae95fddd8aa7816acb912ffc,5,-0.841822444857007,0,,2457,582,733,607,535,As predicted,As predicted,As predicted,As predicted,8
ASV_80,control__MeJA_0.1__MeJA_1.0__oral_secretion,12,0.0229109611016623,0.0518885294195008,0,ASV_80,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Sphingomonas,s__,8d2a29d23de2d1b6cada06bf85915274,2,0.790378194362921,0.291666666666667,,930,209,234,216,271,Above prediction,Above prediction,Above prediction,Above prediction,12
ASV_801,,5,0.0175459998836399,0.00432678397643284,0,ASV_801,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Oxalobacteraceae,g__Duganella,s__,70f4e1161cb0f9937ee73a1ef342cf8a,1,0,0.64,,31,6,10,,15,As predicted,As predicted,,As predicted,
ASV_807,,7,0.0162156091331287,0.00159788526789237,0,ASV_807,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Legionellales,f__Legionellaceae,g__Legionella,s__,b985046664fbcb99440816fe19beac29,5,0.675886289861155,0,,91,16,6,34,35,As predicted,Below prediction,As predicted,As predicted,7
ASV_81,control__MeJA_1.0,31,0.024418203987272,0.0719640179910045,0.468183441452864,ASV_81,d__Bacteria,p__Actinobacteriota,c__Actinobacteria,o__Micrococcales,f__Intrasporangiaceae,g__Terrabacter,s__,d4d0fc8a769eeee5e46d52caadcc5d9c,2,2.41385772873,0.572320499479709,,1322,336,354,254,378,Above prediction,As predicted,Above prediction,As predicted,10
ASV_816,,6,0.0209018259096445,0.00784476182961151,0.198433944263842,ASV_816,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Sphingomonas,s__,69d905c9cb6b0a3ddc68f56d0b8f76d2,3,-0.237170824512628,0.666666666666667,,58,16,21,,21,As predicted,As predicted,,As predicted,
ASV_820,,1,0.0146437939717297,0,0,ASV_820,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Chitinophagaceae,g__Flavisolibacter,s__,af4312d3c8bcca9c2a0e4e2fe25c205e,9,-0.987074712044759,0,,74,18,31,15,10,As predicted,As predicted,As predicted,As predicted,8
ASV_823,,6,0.0202098636609542,0.0234816802125253,0,ASV_823,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Sphingobacteriales,f__Sphingobacteriaceae,g__Mucilaginibacter,s__,b5a6d0bacee9cb5556490ce385df98ef,5,0.06880279597389,0.277777777777778,,47,8,32,3,4,As predicted,As predicted,As predicted,As predicted,8
ASV_83,control__MeJA_0.1__MeJA_1.0__oral_secretion,12,0.0231209249722208,0.0704384649780373,0,ASV_83,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Comamonadaceae,,,81b12bb1aa124c6e9bbb5c6309bc056e,5,0.372344542917522,0.652777777777778,,1121,112,325,360,324,Above prediction,Above prediction,Above prediction,Above prediction,12
ASV_832,,2,0.0128005476343173,0.00282753360162024,0,ASV_832,d__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Bacillaceae,g__Bacillus,s__,a0bb97c26ec17aaa84a181a58db732f9,20,1.15470053837925,0,,42,4,12,6,20,As predicted,As predicted,As predicted,As predicted,8
ASV_834,control__MeJA_0.1,2,0.0165243113164315,4.60296167705621e-05,7.9905896058894e-06,ASV_834,d__Bacteria,p__Patescibacteria,c__Saccharimonadia,o__Saccharimonadales,f__LWQ8,g__LWQ8,s__,6a5863034bc87829a2160f0fe6680614,7,0,0,,87,18,25,19,25,Above prediction,Above prediction,As predicted,As predicted,10
ASV_835,,9,0.0238595422827217,0.0610352718377653,0.0359560794955494,ASV_835,d__Bacteria,p__Actinobacteriota,c__Actinobacteria,o__Frankiales,f__Geodermatophilaceae,g__Blastococcus,s__,1dd286f02278c8c1936783eb9a299282,2,-0.0213615728206196,0.493827160493827,,89,29,23,4,33,As predicted,As predicted,Below prediction,As predicted,7
ASV_845,,5,0.018957535368922,0.0106657197716931,0.140544045679893,ASV_845,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Nitrosomonadaceae,g__IS-44,s__,e0692a7bf02cd466f68f4face2319186,2,-0.42723145641239,0.32,,51,12,21,4,14,As predicted,As predicted,As predicted,As predicted,8
ASV_85,control__MeJA_0.1__MeJA_1.0__oral_secretion,3,0.0149349659386051,0.000861411399563376,0,ASV_85,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Rhizobiaceae,g__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,s__,f39443e17a1867cab460b53bca1dfb07,5,-0.841822444857007,0.444444444444444,,377,86,81,120,90,Above prediction,Above prediction,Above prediction,Above prediction,12
ASV_851,oral_secretion,2,0.0139663508514375,0,0,ASV_851,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Hyphomicrobiaceae,g__Pedomicrobium,s__,040e406bd6fd03d394fc848fddaaf30b,5,-0.841822444857007,0,,62,13,11,16,22,As predicted,As predicted,As predicted,Above prediction,9
ASV_857,MeJA_0.1,4,0.0167110086212755,0.0143612404324154,0.000303902160786456,ASV_857,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Nitrosomonadaceae,g__Nitrosospira,s__,13995bc513c32c128611f08b0bad48a7,4,1.39635685936324,0,,64,4,36,22,2,As predicted,Above prediction,As predicted,As predicted,9
ASV_86,,4,0.0176024363988547,0.00768694600068387,0.0207181471964189,ASV_86,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Rhizobiaceae,,,2c1b14313bb8fc6f13f02a14ca5e7c50,11,0.353553390593274,0.5,,261,37,39,101,84,As predicted,Below prediction,As predicted,Below prediction,6
ASV_860,MeJA_0.1,3,0.0152931765501166,0.00640469239064678,0.00143113821072814,ASV_860,d__Bacteria,p__Actinobacteriota,c__MB-A2-108,o__MB-A2-108,f__MB-A2-108,g__MB-A2-108,s__,4202d061c6a40c70e70c2b36792e99e2,11,0.353553390593274,0.444444444444444,,63,14,20,10,19,As predicted,Above prediction,As predicted,As predicted,9
ASV_861,,5,0.0227013278742188,0.0131250164391488,0.0299081594129477,ASV_861,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Comamonadaceae,g__Ramlibacter,s__,f8b2f4ce2997d21b016fccecd4a4ee00,3,-0.237170824512628,0.56,,74,13,39,10,12,As predicted,As predicted,As predicted,Below prediction,7
ASV_869,,3,0.013934568250642,0.00390594176595913,0.000487936314903008,ASV_869,d__Bacteria,p__Actinobacteriota,c__Thermoleophilia,o__Gaiellales,f__Gaiellaceae,g__Gaiella,s__,aed99eb09229051b526fe4b66cda852a,7,1.16189500386223,0,,65,15,17,15,18,As predicted,As predicted,As predicted,As predicted,8
ASV_87,control__MeJA_0.1__MeJA_1.0__oral_secretion,3,0.0161119911941237,0,0,ASV_87,d__Bacteria,p__Verrucomicrobiota,c__Verrucomicrobiae,o__Opitutales,f__Opitutaceae,g__Lacunisphaera,s__,eeda6d1f5269b1dbca978d206d74b57b,3,-0.237170824512628,0,,315,95,89,66,65,Above prediction,Above prediction,Above prediction,Above prediction,12
ASV_874,,8,0.0224901038851806,0.0109945027486257,0.120374684129732,ASV_874,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Reyranellales,f__Reyranellaceae,g__Reyranella,s__,0d9307f8f19924d857213d4d37f14384,5,-0.234738950969742,0.59375,,54,8,10,8,28,As predicted,As predicted,As predicted,As predicted,8
ASV_881,,3,0.0174981222538653,0,0.0988113415554508,ASV_881,d__Bacteria,p__Planctomycetota,c__Planctomycetes,o__Gemmatales,f__Gemmataceae,g__Fimbriiglobus,s__,05cee2a763c9b07baa69296177bc8cc0,2,-0.83310134000416,0.444444444444444,,85,9,30,26,20,As predicted,As predicted,As predicted,As predicted,8
ASV_883,,2,0.0135647961406034,0,0,ASV_883,d__Bacteria,p__Planctomycetota,c__Planctomycetes,o__Gemmatales,f__Gemmataceae,g__Fimbriiglobus,s__,48a6a2688d529e2b32aa4aa2f11f2821,7,0,0,,60,8,18,4,30,As predicted,As predicted,As predicted,As predicted,8
ASV_889,MeJA_0.1,3,0.0224149496144225,0.0193192877245588,0,ASV_889,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Hyphomicrobiaceae,g__Pedomicrobium,s__,4701c261d16735f82c7185f3e52e67dd,2,-0.630166398208275,0,,66,24,27,7,8,As predicted,Above prediction,As predicted,As predicted,9
ASV_895,,7,0.0219197993709538,0,0.197238876927972,ASV_895,d__Bacteria,p__Chloroflexi,c__KD4-96,o__KD4-96,f__KD4-96,g__KD4-96,s__,58b4660aec0b93be7e527e83ef879c1d,2,0.181573368975266,0,,90,42,16,10,22,As predicted,As predicted,As predicted,As predicted,8
ASV_897,,1,0.0137768949724191,0,2.33168507934112e-06,ASV_897,d__Bacteria,p__Myxococcota,c__Polyangia,o__Blfdi19,f__Blfdi19,g__Blfdi19,s__,70e732af3a9865ac51f27fab93a54d73,4,-1.13153055844952,0,,80,11,33,5,31,As predicted,As predicted,As predicted,As predicted,8
ASV_898,,4,0.0176998645032907,0.00218311896683237,0.000738208881243281,ASV_898,d__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Planococcaceae,g__Sporosarcina,s__,3e9c1dd72f216ed4db6914c91895dc2d,6,1.01431953275489,0.375,,80,31,22,9,18,As predicted,As predicted,As predicted,As predicted,8
ASV_9,control__MeJA_0.1__oral_secretion,4,0.0200597430026692,0.000164391488466293,0.000482501811645679,ASV_9,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,f__Rhodanobacteraceae,g__Dokdonella,s__,ac59ca7cc131d8d50d0b5cd4e4e266a8,1,0,0.625,,1411,399,279,367,366,Above prediction,Above prediction,As predicted,Above prediction,11
ASV_90,MeJA_0.1__MeJA_1.0__oral_secretion,1,0.0134402054258634,0,0,ASV_90,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Comamonadaceae,g__Pelomonas,s__,4f8521dd44ff57db0d963c4aa283de02,1,-1.26929551764398,0,,374,62,98,118,96,As predicted,Above prediction,Above prediction,Above prediction,11
ASV_906,,2,0.0175713838094753,0.00510271180199374,0.000326696357054942,ASV_906,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Sphingobacteriales,f__Sphingobacteriaceae,g__Mucilaginibacter,s__,7ef33c310526904016d8c4088d79e439,4,-0.288901419178601,0,,63,6,17,37,3,As predicted,As predicted,As predicted,As predicted,8
ASV_91,control__MeJA_0.1__MeJA_1.0__oral_secretion,7,0.0169530782339614,0.0030379547068571,0.00171600304912436,ASV_91,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Rhizobiaceae,,,10d323c05a7340cea69b8e58c1630453,5,0.372344542917522,0.244897959183674,,1088,265,239,303,281,Above prediction,Above prediction,Above prediction,Above prediction,12
ASV_92,control__MeJA_0.1__MeJA_1.0,3,0.0175067397935169,0.00282753360162024,0.00715740578966377,ASV_92,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,f__Rhodanobacteraceae,g__Tahibacter,s__,4ded572fb2333509eccafb802c629ea3,3,-0.632455532033676,0.444444444444444,,192,50,36,64,42,Above prediction,Above prediction,Above prediction,As predicted,11
ASV_926,MeJA_1.0__oral_secretion,1,0.0169949213752157,0,0,ASV_926,d__Bacteria,p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Garciellaceae,g__Rhabdanaerobium,s__,21056539ab9b72814dadb77de86c57b9,2,-1.03603628180005,0,,62,9,22,10,21,As predicted,As predicted,Above prediction,Above prediction,10
ASV_93,control,2,0.0180624442070382,0,0.00690028257163979,ASV_93,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Oxalobacteraceae,,,3cb73bc00762928a4618ba5cd102a245,5,-0.841822444857007,0,,145,55,25,31,34,Above prediction,As predicted,As predicted,As predicted,9
ASV_946,MeJA_0.1,2,0.0133283982212908,0.00564191588416318,0,ASV_946,d__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Bacillaceae,g__Bacillus,s__,569ef8129d8ecf32e15db26b9e7a6538,20,-0.577350269189626,0.5,,66,10,28,6,22,As predicted,Above prediction,As predicted,As predicted,9
ASV_95,control__MeJA_0.1__MeJA_1.0__oral_secretion,10,0.0201349049658331,0.0119940029985007,0.0041396718562791,ASV_95,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Rhizobiaceae,,,0b542ed38fef02f118e357c84233a53f,5,1.58651153069205,0,,877,207,188,247,235,Above prediction,Above prediction,Above prediction,Above prediction,12
ASV_951,,1,0.00535775853341689,0,0,ASV_951,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,f__Rhodanobacteraceae,g__Rudaea,s__,ee962058218b94914389242750c5408a,9,-0.987074712044759,0,,51,22,5,10,14,As predicted,As predicted,As predicted,As predicted,8
ASV_954,,2,0.0132043905669101,0.00282753360162024,4.57028029036156e-08,ASV_954,d__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Bacillaceae,,,4f897de734a1795bad2d70dc01ba7a39,14,0,0,,40,15,8,14,3,As predicted,As predicted,As predicted,As predicted,8
ASV_973,,2,0.0190380201642892,0.00533285988584655,3.76962256266069e-07,ASV_973,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Xanthobacteraceae,,,7471da90d4f3ea518e4298dab9d22ebf,1,0,0,,69,21,13,7,28,As predicted,As predicted,Below prediction,As predicted,7
ASV_98,MeJA_0.1__MeJA_1.0__oral_secretion,11,0.0199357213155054,0.0368894500118362,0.00166084543345981,ASV_98,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Comamonadaceae,g__Pelomonas,s__,d0f47c059d1d8ff70e46e50a9f5e0d77,5,0.979428036804787,0.446280991735537,,856,54,240,319,243,As predicted,Above prediction,Above prediction,Above prediction,11
ASV_980,,2,0.0200320011585366,0,0,ASV_980,d__Bacteria,p__Myxococcota,c__Polyangia,o__Polyangiales,f__Polyangiaceae,g__Polyangium,s__,d5e6f46bf2a950d772370e741d4812bd,6,-1.20752325327963,0.5,,60,,13,37,10,,As predicted,As predicted,As predicted,
ASV_982,,5,0.0174199723907288,0.00484626107998632,0.00230734662881363,ASV_982,d__Bacteria,p__Actinobacteriota,c__Actinobacteria,o__Propionibacteriales,f__Nocardioidaceae,g__Nocardioides,s__,fd6daece4b226d27dafbc24cbc4b91c2,6,1.01431953275489,0.56,,46,16,11,6,13,As predicted,As predicted,As predicted,As predicted,8
ASV_99,control__MeJA_0.1__MeJA_1.0__oral_secretion,4,0.0193118613242004,0,0,ASV_99,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,f__Xanthomonadaceae,,,deeab9e6c55ad5838fbe7d520b01f396,2,-0.630166398208275,0.375,,513,115,145,106,147,Above prediction,Above prediction,Above prediction,Above prediction,12
ASV_994,control__oral_secretion,5,0.0208658529986436,0.0253294405428865,0,ASV_994,d__Bacteria,p__Actinobacteriota,c__Thermoleophilia,o__Gaiellales,f__uncultured,g__uncultured,s__,c1b24f9b6774a3c30ac29ba02fa31aa6,2,-0.630166398208275,0.56,,45,13,14,4,14,Above prediction,As predicted,As predicted,Above prediction,10
